-17.7957,2.3619,2560,0,0,,0
-17.7726,2.4764,2600,0,0,,0
-17.7636,2.5924,2640,0,0,,0
-17.7851,2.6971,2680,0,0,,0
-17.7936,2.8038,2720,0,0,,0
-17.7871,2.9105,2760,0,0,,0
-17.7875,3.0111,2800,0,0,,0
-17.7867,3.1149,2840,0,0,P,0
-17.7823,3.2203,2880,0,0,,0
-17.7683,3.3204,2920,0,0,,0
-17.7783,3.4238,2960,0,0,,0
-17.7658,3.5281,3000,0,0,,0
-17.7705,3.6298,3040,0,0,,0
-17.7792,3.7338,3080,0,0,,0
-17.7966,3.8444,3120,0,0,,0
-17.8250,3.9577,3160,0,0,,0
-17.8336,4.0728,3200,0,0,,0
-17.8746,4.1996,3240,0,0,,0
-17.8605,4.3114,3280,0,0,,0
-17.9101,4.4380,3320,0,0,,0
-17.8859,4.5557,3360,0,0,,0
-17.9157,4.6693,3400,0,0,,0
-17.9412,4.7904,3440,0,0,,0
-17.9318,4.8973,3480,0,0,,0
-17.9626,5.2115,3520,0,0,,0
-17.9717,5.3105,3560,0,0,,0
-17.9948,5.4081,3600,0,0,,0
-17.9993,5.5082,3640,0,0,,0
-18.0128,5.6124,3680,0,0,,0
-18.0457,5.7185,3720,0,0,,0
-18.0441,5.8130,3760,0,0,,0
-18.0547,5.9213,3800,0,0,,0
-18.0699,6.0315,3840,0,0,,0
-18.0669,6.1368,3880,0,0,,0
-18.0601,6.2461,3920,0,0,Z,0
-18.0494,0.0771,3960,0,0,,0
-18.0642,0.1921,4000,0,0,,0
-18.0595,0.2963,4040,0,0,,0
-18.0321,0.4153,4080,0,0,,0
-18.0648,0.5242,4120,0,0,,0
-18.0360,0.6283,4160,0,0,,0
-18.0285,0.7428,4200,0,0,,0
-17.9795,0.8584,4240,0,0,,0
-17.9830,0.9626,4280,0,0,,0
-17.9573,1.0779,4320,0,0,,0
-17.9424,1.1969,4360,0,0,,0
-17.9460,1.3054,4400,0,0,,0
-17.9120,1.4106,4440,0,0,,0
-17.8953,1.5285,4480,0,0,,0
-17.8729,1.6448,4520,0,0,,0
-17.8552,1.7557,4560,0,0,,0
-17.8202,1.8064,4600,0,0,,0
-17.8309,1.9093,4640,0,0,,0
-17.8233,2.0213,4680,0,0,,0
-17.8073,2.1362,4720,0,0,,0
-17.7813,2.2489,4760,0,0,,0
-17.7825,2.3586,4800,0,0,,0
-17.7924,2.4747,4840,0,0,,0
-17.7703,2.5820,4880,0,0,,0
-17.7647,2.6863,4920,0,0,,0
-17.7693,2.8009,4960,0,0,,0
-17.7653,2.9062,5000,0,0,,0
-17.7401,3.0101,5040,0,0,,0
-17.7423,3.1236,5080,0,0,P,0
-17.7409,3.2295,5120,0,0,,0
-17.7612,3.3300,5160,0,0,,0
-17.7582,3.4397,5200,0,0,,0
-17.7725,3.5469,5240,0,0,,0
-17.7879,3.6500,5280,0,0,,0
-17.8232,3.7688,5320,0,0,,0
-17.8688,3.8975,5360,0,0,,0
-17.8427,4.0065,5400,0,0,,0
-17.8623,4.1314,5440,0,0,,0
-17.8575,4.2546,5480,0,0,,0
-17.8844,4.3671,5520,0,0,,0
-17.9149,4.4886,5560,0,0,,0
-17.9547,4.6283,5600,0,0,,0
-17.9696,4.7459,5640,0,0,,0
-17.9808,4.8745,5680,0,0,,0
-18.0055,5.1445,5720,0,0,,0
-18.0120,5.2649,5760,0,0,,0
-18.0464,5.3848,5800,0,0,,0
-18.0645,5.5108,5840,0,0,,0
-18.0869,5.6386,5880,0,0,,0
-18.0969,5.7591,5920,0,0,,0
-18.1368,5.8713,5960,0,0,,0
-18.1164,5.9957,6000,0,0,,0
-18.1270,6.1088,6040,0,0,,0
-18.1353,6.2162,6080,0,0,,0
-18.1375,0.0467,6120,0,0,Z,0
-18.1977,0.1568,6160,0,0,,0
-18.1915,0.2609,6200,0,0,,0
-18.1668,0.3582,6240,0,0,,0
-18.2625,0.4559,6280,0,0,,0
-18.2701,0.5439,6320,0,0,,0
-18.2878,0.6302,6360,0,0,,0
-18.3236,0.7089,6400,0,0,,0
-18.3247,0.7881,6440,0,0,,0
-18.3463,0.8534,6480,0,0,,0
-18.3604,0.9163,6520,0,0,,0
-18.3725,0.9798,6560,0,0,,0
-18.4158,1.0296,6600,0,0,,0
-18.3913,1.0883,6640,0,0,,0
-18.4148,1.1360,6680,0,0,,0
-18.4355,1.1840,6720,0,0,,0
-18.4614,1.2207,6760,0,0,,0
-18.4556,1.2592,6800,0,0,,0
-18.4313,1.3023,6840,0,0,,0
-18.4437,1.3388,6880,0,0,,0
-18.4700,1.3720,6920,0,0,,0
-18.4861,1.4036,6960,0,0,,0
-18.4783,1.4390,7000,0,0,,0
-18.4892,1.4641,7040,0,0,,0
-18.4606,1.4981,7080,0,0,,0
-18.4943,1.5277,7120,0,0,,0
-18.4745,1.5571,7160,0,0,,0
-18.4676,1.5856,7200,0,0,,0
-18.4654,1.6143,7240,0,0,,0
-18.4497,1.6455,7280,0,0,,0
-18.4623,1.6674,7320,0,0,,0
-18.4594,1.6929,7360,0,0,,0
-18.4915,1.7167,7400,0,0,,0
-18.4779,1.7405,7440,0,0,,0
-18.4662,1.7632,7480,0,0,,0
-18.4790,1.7864,7520,0,0,,0
-18.4746,1.8170,7560,0,0,,0
-18.4584,1.8501,7600,0,0,,0
-18.4734,1.8732,7640,0,0,,0
-18.4721,1.9014,7680,0,0,,0
-18.4668,1.9314,7720,0,0,,0
-18.4510,1.9583,7760,0,0,,0
-18.4653,1.9857,7800,0,0,,0
-18.4733,2.0203,7840,0,0,,0
-18.4720,2.0562,7880,0,0,,0
-18.4739,2.0809,7920,0,0,,0
-18.4718,2.1157,7960,0,0,,0
-18.4868,2.1489,8000,0,0,,0
-18.5054,2.1737,8040,0,0,,0
-18.4933,2.2047,8080,0,0,,0
-18.4803,2.2394,8120,0,0,,0
-18.4566,2.2850,8160,0,0,,0
-18.5101,2.3045,8200,0,0,,0
-18.4991,2.3303,8240,0,0,,0
-18.4591,2.3740,8280,0,0,,0
-18.4569,2.3969,8320,0,0,,0
-18.4591,2.4160,8360,0,0,,0
-18.4414,2.4615,8400,0,0,,0
-18.4591,2.5029,8440,0,0,,0
-18.4531,2.4866,8480,0,0,,0
-18.4702,2.5333,8520,0,0,,0
-18.4513,2.5967,8560,0,0,,0
-18.4547,2.6019,8600,0,0,,0
-18.4869,2.6281,8640,0,0,,0
-18.4895,2.6740,8680,0,0,,0
-18.4760,2.7358,8720,0,0,,0
-18.4762,2.6706,8760,0,0,,0
-18.4666,2.7712,8800,0,0,,0
-18.4701,2.8963,8840,0,0,,0
-18.4691,2.8274,8880,0,0,,0
-18.4672,2.8910,8920,0,0,,0
-18.4885,3.0956,8960,0,0,P,0
-18.4690,3.2864,9000,0,0,,0
-18.4620,3.0530,9040,0,0,,0
-18.4542,3.5225,9080,0,0,,0
-18.4638,4.1772,9120,0,0,,0
-18.4730,3.6523,9160,0,0,,0
-18.4740,3.6821,9200,0,0,,0
-18.4739,4.0921,9240,0,0,,0
-18.4775,3.9674,9280,0,0,,0
-18.4814,4.0226,9320,0,0,,0
-18.4886,4.2965,9360,0,0,,0
-18.4916,5.1514,9400,0,0,,0
-18.4921,5.2017,9440,0,0,,0
-18.4995,5.5296,9480,0,0,,0
-18.5014,6.0267,9520,0,0,,0
-18.4921,6.1881,9560,0,0,,0
-18.4946,6.1471,9600,0,0,,0
-18.4785,0.0211,9640,0,0,Z,0
-18.5145,0.1968,9680,0,0,,0
-18.5206,0.1947,9720,0,0,,0
-18.4944,0.2533,9760,0,0,,0
-18.4798,0.4375,9800,0,0,,0
-18.4846,0.5067,9840,0,0,,0
-18.4871,0.5205,9880,0,0,,0
-18.4923,0.6091,9920,0,0,,0
-18.4942,0.7368,9960,0,0,,0
-18.4857,0.7348,10000,0,0,,0
-18.4683,0.8272,10040,0,0,,0
-18.4716,1.0023,10080,0,0,,0
-18.5048,1.0113,10120,0,0,,0
-18.4985,1.0304,10160,0,0,,0
-18.4863,1.1334,10200,0,0,,0
-18.4888,1.2995,10240,0,0,,0
-18.4870,1.4026,10280,0,0,,0
-18.4823,1.5234,10320,0,0,,0
-18.4864,1.6743,10360,0,0,,0
-18.4768,1.7150,10400,0,0,,0
-18.4898,1.8643,10440,0,0,,0
-18.4834,2.0158,10480,0,0,,0
-18.4936,2.0416,10520,0,0,,0
-18.4914,2.0794,10560,0,0,,0
-18.4865,2.1351,10600,0,0,,0
-18.4871,2.1567,10640,0,0,,0
-18.4796,2.2226,10680,0,0,,0
-18.4791,2.2759,10720,0,0,,0
-18.4777,2.3613,10760,0,0,,0
-18.4762,2.4347,10800,0,0,,0
-18.4757,2.5219,10840,0,0,,0
-18.4739,2.6503,10880,0,0,,0
-18.4722,2.7837,10920,0,0,,0
-18.4728,2.8923,10960,0,0,,0
-18.4892,2.9925,11000,0,0,,0
-18.4991,3.1023,11040,0,0,P,0
-18.4941,3.2308,11080,0,0,,0
-18.4991,3.3787,11120,0,0,,0
-18.4980,3.5567,11160,0,0,,0
-18.5005,3.6956,11200,0,0,,0
-18.5071,3.9839,11240,0,0,,0
-18.5046,4.4244,11280,0,0,,0
-18.4977,4.9808,11320,0,0,,0
-18.5111,5.2545,11360,0,0,,0
-18.5043,5.5123,11400,0,0,,0
-18.4930,5.7976,11440,0,0,,0
-18.5071,5.9348,11480,0,0,,0
-18.5141,6.0100,11520,0,0,,0
-18.4898,6.1774,11560,0,0,,0
-18.4860,0.0522,11600,0,0,Z,0
-18.4954,0.0797,11640,0,0,,0
-18.5103,0.1747,11680,0,0,,0
-18.5142,0.3386,11720,0,0,,0
-18.5203,0.4046,11760,0,0,,0
-18.5051,0.4458,11800,0,0,,0
-18.4996,0.5895,11840,0,0,,0
-18.4858,0.7228,11880,0,0,,0
-18.4920,0.8433,11920,0,0,,0
-18.4961,1.0145,11960,0,0,,0
-18.4980,1.1386,12000,0,0,,0
-18.5039,1.1585,12040,0,0,,0
-18.4897,1.2513,12080,0,0,,0
-18.4925,1.3614,12120,0,0,,0
-18.5009,1.4473,12160,0,0,,0
-18.4991,1.5219,12200,0,0,,0
-18.4906,1.6328,12240,0,0,,0
-18.4935,1.6479,12280,0,0,,0
-18.4911,1.6977,12320,0,0,,0
-18.4918,1.8945,12360,0,0,,0
-18.5004,1.9606,12400,0,0,,0
-18.5195,1.9190,12440,0,0,,0
-18.5104,2.0287,12480,0,0,,0
-18.5099,2.0902,12520,0,0,,0
-18.5097,2.0238,12560,0,0,,0
-18.5124,2.0676,12600,0,0,,0
-18.5038,2.1855,12640,0,0,,0
-18.4988,2.2068,12680,0,0,,0
-18.4929,2.2069,12720,0,0,,0
-18.4734,2.5030,12760,0,0,,0
-18.4765,2.6621,12800,0,0,,0
-18.4701,2.7003,12840,0,0,,0
-18.4709,2.8495,12880,0,0,,0
-18.4726,3.0484,12920,0,0,,0
-18.4634,3.1072,12960,0,0,,0
-18.4775,3.1531,13000,0,0,P,0
-18.4825,3.3603,13040,0,0,,0
-18.4710,3.4749,13080,0,0,,0
-18.4699,3.5039,13120,0,0,,0
-18.4705,3.6345,13160,0,0,,0
-18.4587,3.7814,13200,0,0,,0
-18.4744,3.8124,13240,0,0,,0
-18.4942,3.8764,13280,0,0,,0
-18.4790,4.0185,13320,0,0,,0
-18.4986,4.1408,13360,0,0,,0
-18.4983,4.1887,13400,0,0,,0
-18.5057,4.3482,13440,0,0,,0
-18.4963,4.4554,13480,0,0,,0
-18.4968,4.5121,13520,0,0,,0
-18.4734,4.4987,13560,0,0,,0
-18.4802,4.5803,13600,0,0,,0
-18.4828,4.6538,13640,0,0,,0
-18.4839,4.6866,13680,0,0,,0
-18.4863,4.7371,13720,0,0,,0
-18.4818,4.7845,13760,0,0,,0
-18.4908,4.9323,13800,0,0,,0
-18.4935,4.9976,13840,0,0,,0
-18.4838,5.0922,13880,0,0,,0
-18.4888,5.1730,13920,0,0,,0
-18.4885,5.1911,13960,0,0,,0
-18.4994,5.2457,14000,0,0,,0
-18.4911,5.3277,14040,0,0,,0
-18.4828,5.4223,14080,0,0,,0
-18.5007,5.5347,14120,0,0,,0
-18.4884,5.6468,14160,0,0,,0
-18.4763,5.7269,14200,0,0,,0
-18.4731,5.7764,14240,0,0,,0
-18.4735,5.8546,14280,0,0,,0
-18.4856,5.9644,14320,0,0,,0
-18.4767,6.0644,14360,0,0,,0
-18.4783,6.1296,14400,0,0,,0
-18.4929,6.2729,14440,0,0,Z,0
-18.5044,0.1020,14480,0,0,,0
-18.5085,0.1698,14520,0,0,,0
-18.5055,0.2736,14560,0,0,,0
-18.5062,0.3704,14600,0,0,,0
-18.5008,0.4945,14640,0,0,,0
-18.5056,0.6219,14680,0,0,,0
-18.5140,0.7179,14720,0,0,,0
-18.5199,0.8031,14760,0,0,,0
-18.4984,0.9861,14800,0,0,,0
-18.5092,1.0862,14840,0,0,,0
-18.5196,1.0953,14880,0,0,,0
-18.5250,1.1166,14920,0,0,,0
-18.4934,1.2777,14960,0,0,,0
-18.5119,1.1588,15000,0,0,,0
-18.5251,1.0796,15040,0,0,,0
-18.5370,0.9764,15080,0,0,,0
-18.5294,0.9366,15120,0,0,,0
-18.5028,1.0235,15160,0,0,,0
-18.4908,1.0099,15200,0,0,,0
-18.5168,1.0043,15240,0,0,,0
-18.5297,1.0455,15280,0,0,,0
-18.5218,1.0382,15320,0,0,,0
-18.5175,1.0179,15360,0,0,,0
-18.5228,1.0276,15400,0,0,,0
-18.5213,1.0607,15440,0,0,,0
-18.5263,1.0465,15480,0,0,,0
-18.5266,1.0919,15520,0,0,,0
-18.5235,1.1530,15560,0,0,,0
-18.5307,1.2101,15600,0,0,,0
-18.5335,1.2358,15640,0,0,,0
-18.5189,1.3393,15680,0,0,,0
-18.5217,1.4278,15720,0,0,,0
-18.5189,1.4729,15760,0,0,,0
-18.5171,1.4821,15800,0,0,,0
-18.5132,1.5808,15840,0,0,,0
-18.5108,1.6464,15880,0,0,,0
-18.5157,1.6584,15920,0,0,,0
-18.5108,1.7484,15960,0,0,,0
-18.4925,1.8801,16000,0,0,,0
-18.4822,1.9897,16040,0,0,,0
-18.5106,2.0166,16080,0,0,,0
-18.5005,2.1589,16120,0,0,,0
-18.5076,2.2591,16160,0,0,,0
-18.5308,2.2402,16200,0,0,,0
-18.5172,2.3569,16240,0,0,,0
-18.5294,2.4498,16280,0,0,,0
-18.5384,2.4471,16320,0,0,,0
-18.5500,2.4268,16360,0,0,,0
-18.5612,2.4947,16400,0,0,,0
-18.5496,2.4538,16440,0,0,,0
-18.5435,2.2219,16480,0,0,,0
-18.5357,2.1625,16520,0,0,,0
-18.5341,1.8679,16560,0,0,,0
-18.5384,1.3634,16600,0,0,,0
-18.5427,1.0861,16640,0,0,,0
-18.5459,0.7133,16680,0,0,,0
-18.5330,0.6906,16720,0,0,,0
-18.5350,0.8587,16760,0,0,,0
-18.5427,0.7275,16800,0,0,,0
-18.5537,0.6405,16840,0,0,,0
-18.5585,0.6486,16880,0,0,,0
-18.5620,0.7022,16920,0,0,,0
-18.5561,0.6631,16960,0,0,,0
-18.5577,0.6989,17000,0,0,,0
-18.5502,0.7733,17040,0,0,,0
-18.5704,0.7411,17080,0,0,,0
-18.5714,0.7773,17120,0,0,,0
-18.5528,0.8675,17160,0,0,,0
-18.5603,0.8687,17200,0,0,,0
-18.5560,0.9132,17240,0,0,,0
-18.5451,1.0115,17280,0,0,,0
-18.5486,1.1131,17320,0,0,,0
-18.5546,1.1494,17360,0,0,,0
-18.5589,1.1800,17400,0,0,,0
-18.5378,1.2490,17440,0,0,,0
-18.5262,1.3516,17480,0,0,,0
-18.5361,1.4346,17520,0,0,,0
-18.5513,1.4874,17560,0,0,,0
-18.5542,1.5625,17600,0,0,,0
-18.5528,1.6259,17640,0,0,,0
-18.5628,1.6559,17680,0,0,,0
-18.5668,1.7088,17720,0,0,,0
-18.5677,1.7711,17760,0,0,,0
-18.5620,1.8248,17800,0,0,,0
-18.5702,1.8503,17840,0,0,,0
-18.5609,1.9323,17880,0,0,,0
-18.5505,2.0089,17920,0,0,,0
-18.5695,2.0204,17960,0,0,,0
-18.5466,2.0982,18000,0,0,,0
-18.5463,2.1779,18040,0,0,,0
-18.5454,2.2460,18080,0,0,,0
-18.5322,2.3011,18120,0,0,,0
-18.5343,2.3954,18160,0,0,,0
-18.5363,2.4974,18200,0,0,,0
-18.5395,2.5045,18240,0,0,,0
-18.5299,2.5666,18280,0,0,,0
-18.5248,2.6972,18320,0,0,,0
-18.5366,2.7545,18360,0,0,,0
-18.5432,2.7896,18400,0,0,,0
-18.5427,2.9249,18440,0,0,,0
-18.5597,3.0765,18480,0,0,,0
-18.5807,3.0773,18520,0,0,P,0
-18.5619,3.2313,18560,0,0,,0
-18.5967,3.6431,18600,0,0,,0
-18.5737,3.7106,18640,0,0,,0
-18.5632,3.7467,18680,0,0,,0
-18.5636,4.2669,18720,0,0,,0
-18.5603,4.9427,18760,0,0,,0
-18.5293,4.4534,18800,0,0,,0
-18.4999,4.0096,18840,0,0,,0
-18.4726,3.7359,18880,0,0,,0
-18.4673,3.5354,18920,0,0,,0
-18.4716,3.5269,18960,0,0,,0
-18.4621,3.5266,19000,0,0,,0
-18.4797,3.5559,19040,0,0,,0
-18.4884,3.5798,19080,0,0,,0
-18.4854,3.6254,19120,0,0,,0
-18.5199,3.6859,19160,0,0,,0
-18.5371,3.7814,19200,0,0,,0
-18.5533,3.8940,19240,0,0,,0
-18.5140,3.9345,19280,0,0,,0
-18.5104,3.9554,19320,0,0,,0
-18.5190,4.0203,19360,0,0,,0
-18.5472,4.1554,19400,0,0,,0
-18.5122,4.1384,19440,0,0,,0
-18.5087,4.2012,19480,0,0,,0
-18.5024,4.2917,19520,0,0,,0
-18.4965,4.3094,19560,0,0,,0
-18.4773,4.2816,19600,0,0,,0
-18.4320,4.2487,19640,0,0,,0
-18.4411,4.2933,19680,0,0,,0
-18.4237,4.2455,19720,0,0,,0
-18.4215,4.2353,19760,0,0,,0
-18.4128,4.2199,19800,0,0,,0
-18.4270,4.2258,19840,0,0,,0
-18.4743,4.2608,19880,0,0,,0
-18.4863,4.3080,19920,0,0,,0
-18.4689,4.3275,19960,0,0,,0
-18.4971,4.3852,20000,0,0,,0
-18.4947,4.4450,20040,0,0,,0
-18.4872,4.4643,20080,0,0,,0
-18.4882,4.5256,20120,0,0,,0
-18.4878,4.5913,20160,0,0,,0
-18.4833,4.6227,20200,0,0,,0
-18.5086,4.6978,20240,0,0,,0
-18.5366,4.8264,20280,0,0,,0
-18.5155,4.8973,20320,0,0,,0
-18.4847,4.9422,20360,0,0,,0
-18.4850,5.0410,20400,0,0,,0
-18.4987,5.1334,20440,0,0,,0
-18.5036,5.1973,20480,0,0,,0
-18.5167,5.2951,20520,0,0,,0
-18.5024,5.4216,20560,0,0,,0
-18.5000,5.4922,20600,0,0,,0
-18.5004,5.5512,20640,0,0,,0
-18.5042,5.6743,20680,0,0,,0
-18.5112,5.7691,20720,0,0,,0
-18.5086,5.8195,20760,0,0,,0
-18.5131,5.9081,20800,0,0,,0
-18.5090,6.0393,20840,0,0,,0
-18.5258,6.1182,20880,0,0,,0
-18.5486,6.1908,20920,0,0,,0
-18.5298,0.0742,20960,0,0,Z,0
-18.5250,0.2048,21000,0,0,,0
-18.5137,0.2817,21040,0,0,,0
-18.5293,0.3689,21080,0,0,,0
-18.5321,0.4826,21120,0,0,,0
-18.5225,0.5300,21160,0,0,,0
-18.5228,0.5710,21200,0,0,,0
-18.5260,0.6614,21240,0,0,,0
-18.5432,0.7210,21280,0,0,,0
-18.5397,0.7755,21320,0,0,,0
-18.5379,0.8429,21360,0,0,,0
-18.5336,0.9722,21400,0,0,,0
-18.5212,1.0917,21440,0,0,,0
-18.5093,1.2329,21480,0,0,,0
-18.5103,1.3555,21520,0,0,,0
-18.5149,1.4672,21560,0,0,,0
-18.5112,1.5885,21600,0,0,,0
-18.5125,1.7378,21640,0,0,,0
-18.4958,1.8770,21680,0,0,,0
-18.5104,1.9731,21720,0,0,,0
-18.5141,2.0694,21760,0,0,,0
-18.5229,2.1609,21800,0,0,,0
-18.5165,2.2336,21840,0,0,,0
-18.5213,2.2512,21880,0,0,,0
-18.5192,2.3064,21920,0,0,,0
-18.4928,2.3689,21960,0,0,,0
-18.4913,2.3875,22000,0,0,,0
-18.5049,2.4080,22040,0,0,,0
-18.4903,2.4744,22080,0,0,,0
-18.4685,2.6116,22120,0,0,,0
-18.4676,2.7056,22160,0,0,,0
-18.4763,2.8194,22200,0,0,,0
-18.4693,2.9665,22240,0,0,,0
-18.4759,3.0601,22280,0,0,,0
-18.4796,3.1614,22320,0,0,P,0
-18.4828,3.2825,22360,0,0,,0
-18.4951,3.4141,22400,0,0,,0
-18.4876,3.5015,22440,0,0,,0
-18.4824,3.5885,22480,0,0,,0
-18.4895,3.6858,22520,0,0,,0
-18.4866,3.7643,22560,0,0,,0
-18.4839,3.8702,22600,0,0,,0
-18.5071,4.0179,22640,0,0,,0
-18.5483,4.2280,22680,0,0,,0
-18.5779,4.4452,22720,0,0,,0
-18.5643,4.6048,22760,0,0,,0
-18.5237,4.7595,22800,0,0,,0
-18.5031,4.8793,22840,0,0,,0
-18.4439,4.8518,22880,0,0,,0
-18.3840,4.7171,22920,0,0,,0
-18.3250,4.5124,22960,0,0,,0
-18.2774,4.2196,23000,0,0,,0
-18.2467,3.9898,23040,0,0,,0
-18.1997,3.8401,23080,0,0,,0
-18.1414,3.7090,23120,0,0,,0
-18.1173,3.6516,23160,0,0,,0
-18.0862,3.6363,23200,0,0,,0
-18.0392,3.6240,23240,0,0,,0
-18.0056,3.6299,23280,0,0,,0
-18.0091,3.6550,23320,0,0,,0
-17.9686,3.6734,23360,0,0,,0
-17.9551,3.7005,23400,0,0,,0
-17.9581,3.7385,23440,0,0,,0
-17.9475,3.7745,23480,0,0,,0
-17.9363,3.8083,23520,0,0,,0
-17.8973,3.8438,23560,0,0,,0
-17.9075,3.8863,23600,0,0,,0
-17.9288,3.9309,23640,0,0,,0
-17.9165,3.9759,23680,0,0,,0
-17.8853,4.0212,23720,0,0,,0
-17.8883,4.0675,23760,0,0,,0
-17.9109,4.1163,23800,0,0,,0
-17.8993,4.1643,23840,0,0,,0
-17.8784,4.2099,23880,0,0,,0
-17.8492,4.2553,23920,0,0,,0
-17.8515,4.3016,23960,0,0,,0
-17.8533,4.3472,24000,0,0,,0
-17.8375,4.3888,24040,0,0,,0
-17.8160,4.4316,24080,0,0,,0
-17.8124,4.4753,24120,0,0,,0
-17.8163,4.5169,24160,0,0,,0
-17.8068,4.5614,24200,0,0,,0
-17.7927,4.6050,24240,0,0,,0
-17.8046,4.6487,24280,0,0,,0
-17.7993,4.6921,24320,0,0,,0
-17.7798,4.7371,24360,0,0,,0
-17.8100,4.7873,24400,0,0,,0
-17.8179,4.8322,24440,0,0,,0
-17.8793,4.8885,24480,0,0,,0
-17.8978,4.9447,24520,0,0,,0
-17.9026,4.9985,24560,0,0,,0
-17.9254,5.0553,24600,0,0,,0
-17.9439,5.1156,24640,0,0,,0
-17.9814,5.1819,24680,0,0,,0
-18.0111,5.2446,24720,0,0,,0
-18.0196,5.3130,24760,0,0,,0
-18.0435,5.3861,24800,0,0,,0
-18.0737,5.4612,24840,0,0,,0
-18.1397,5.5411,24880,0,0,,0
-18.1698,5.6214,24920,0,0,,0
-18.1787,5.7077,24960,0,0,,0
-18.1944,5.7919,25000,0,0,,0
-18.2118,5.8882,25040,0,0,,0
-18.2167,5.9888,25080,0,0,,0
-18.2240,6.0940,25120,0,0,,0
-18.2556,6.2060,25160,0,0,,0
-18.2778,0.0338,25200,0,0,Z,0
-18.2707,0.1468,25240,0,0,,0
-18.2709,0.2539,25280,0,0,,0
-18.2592,0.3633,25320,0,0,,0
-18.2426,0.4674,25360,0,0,,0
-18.2304,0.5671,25400,0,0,,0
-18.2030,0.6677,25440,0,0,,0
-18.2023,0.7568,25480,0,0,,0
-18.1752,0.8508,25520,0,0,,0
-18.1670,0.9402,25560,0,0,,0
-18.1061,1.0346,25600,0,0,,0
-18.0910,1.1282,25640,0,0,,0
-18.1024,1.2175,25680,0,0,,0
-18.0875,1.3107,25720,0,0,,0
-18.0893,1.3955,25760,0,0,,0
-18.0769,1.4806,25800,0,0,,0
-18.0587,1.5700,25840,0,0,,0
-18.0316,1.6706,25880,0,0,,0
-18.0168,1.7639,25920,0,0,,0
-17.9927,1.8576,25960,0,0,,0
-17.9598,1.9669,26000,0,0,,0
-17.9634,2.0693,26040,0,0,,0
-17.9405,2.1739,26080,0,0,,0
-17.9235,2.2808,26120,0,0,,0
-17.8971,2.3933,26160,0,0,,0
-17.8851,2.4987,26200,0,0,,0
-17.8734,2.6035,26240,0,0,,0
-17.8651,2.7203,26280,0,0,,0
-17.8660,2.8267,26320,0,0,,0
-17.8432,2.9363,26360,0,0,,0
-17.8332,3.0494,26400,0,0,,0
-17.8362,3.1655,26440,0,0,P,0
-17.8330,3.2749,26480,0,0,,0
-17.8361,3.3858,26520,0,0,,0
-17.8473,3.5082,26560,0,0,,0
-17.8359,3.6211,26600,0,0,,0
